video_id,label,modality,background_music,static_image,voice_over
0YIWrXgCjiM_000030,people crowd,AV,True,False,False
0Z760XNy4VM_000030,"female speech, woman speaking",A,False,False,True
0ZxpQ87jdgQ_000037,cattle mooing,AV,False,False,True
0ZxpQ87jdgQ_000037,cow lowing,AV,False,False,True
0ZxpQ87jdgQ_000037,"male speech, man speaking",A,False,False,True
0_B2YnBAz3A_000220,"male speech, man speaking",AV,False,False,False
0_B2YnBAz3A_000220,people sneezing,AV,False,False,False
0_FFqLukmHk_000080,"female speech, woman speaking",A,False,True,False
0_FFqLukmHk_000080,people hiccup,A,False,True,False
0_FFqLukmHk_000080,people sobbing,A,False,True,False
0a4UPHowiOM_000011,"child speech, kid speaking",AV,False,False,True
0a4UPHowiOM_000011,"female speech, woman speaking",A,False,False,True
0a4UPHowiOM_000011,people belly laughing,A,False,False,True
0a4UPHowiOM_000011,people giggling,A,False,False,True
0aaLWD7TUSU_000030,"male speech, man speaking",A,False,False,True
0aaLWD7TUSU_000030,"rowboat, canoe, kayak rowing",AV,False,False,True
0aaLWD7TUSU_000030,sloshing water,AV,False,False,True
0aaLWD7TUSU_000030,splashing water,AV,False,False,True
0bJgHzGSqK0_000002,sloshing water,AV,False,False,False
0bJgHzGSqK0_000002,splashing water,AV,False,False,False
0bKpv6YBl7g_000050,"male speech, man speaking",AV,False,False,False
0bobzCB2ObQ_000076,car engine idling,AV,False,False,True
0bobzCB2ObQ_000076,"male speech, man speaking",A,False,False,True
0d6YdyxkXzQ_000815,ripping paper,AV,False,False,False
0dUL0EweBEY_000387,"male speech, man speaking",A,False,False,True
0dUL0EweBEY_000423,"male speech, man speaking",A,False,False,True
0dd6AlyOnfc_000030,"male speech, man speaking",A,False,False,False
0dd6AlyOnfc_000030,pumping water,V,False,False,False
0eA2QcSRgh0_000053,dog barking,AV,False,False,False
0eA2QcSRgh0_000053,dog bow-wow,AV,False,False,False
0eA2QcSRgh0_000053,dog baying,A,False,False,False
0eA2QcSRgh0_000053,"male speech, man speaking",A,False,False,False
0eDN0YmnJRY_000002,"bird chirping, tweeting",A,False,False,False
0eDN0YmnJRY_000002,cheetah chirrup,AV,False,False,False
0eDN0YmnJRY_000002,wind noise,A,False,False,False
0fsFWLev-q4_000257,"male speech, man speaking",A,True,False,True
0he6VV5Y9Bg_000030,car engine idling,V,False,False,True
0he6VV5Y9Bg_000030,cricket chirping,A,False,False,True
0he6VV5Y9Bg_000030,"male speech, man speaking",A,False,False,True
0iiwZ2_9Vi8_000090,baby crying,AV,False,False,False
0jiu0RNizU8_000160,male singing,AV,True,False,False
0jiu0RNizU8_000160,playing piano,A,True,False,False
0mkj5A9qg9A_000086,"male speech, man speaking",A,True,False,True
0mkj5A9qg9A_000086,people cheering,A,True,False,True
0mkj5A9qg9A_000086,people crowd,AV,True,False,True
0mkj5A9qg9A_000086,people running,V,True,False,True
0n56ajMNoMA_000118,driving snowmobile,AV,False,False,False
0n56ajMNoMA_000118,"engine accelerating, revving, vroom",A,False,False,False
0nvBTp-q7tU_000112,driving motorcycle,AV,False,False,False
0nvBTp-q7tU_000112,"engine accelerating, revving, vroom",AV,False,False,False
0q1zNZNjzaA_000001,underwater bubbling,A,False,False,False
0q1zNZNjzaA_000001,whale calling,A,False,False,False
0q9FUj_2qMc_000539,hedge trimmer running,AV,False,False,False
0qDs_aC0LwI_000005,disc scratching,AV,True,False,False
0qDs_aC0LwI_000005,playing synthesizer,A,True,False,False
0ssOpzqkojU_000030,playing french horn,A,True,False,False
0ssOpzqkojU_000030,playing harpsichord,A,True,False,False
0ssOpzqkojU_000030,playing piano,A,True,False,False
0t1jQa_Lj_E_000130,arc welding,AV,False,False,True
0t1jQa_Lj_E_000130,"male speech, man speaking",A,False,False,True
0ut4if4B6zM_000056,"female speech, woman speaking",A,False,False,True
0ut4if4B6zM_000056,"male speech, man speaking",A,False,False,True
0vXqf9ix8LE_000030,"bird chirping, tweeting",A,False,False,True
0vXqf9ix8LE_000030,cricket chirping,A,False,False,True
0vXqf9ix8LE_000030,frog croaking,A,False,False,True
0vXqf9ix8LE_000030,"male speech, man speaking",A,False,False,True
0vXqf9ix8LE_000030,snake hissing,V,False,False,True
0w7pCxwXzVc_000120,fire crackling,AV,False,False,True
0w7pCxwXzVc_000120,fire truck siren,A,False,False,True
0w7pCxwXzVc_000120,"male speech, man speaking",AV,False,False,True
0w7pCxwXzVc_000120,people crowd,V,False,False,True
0welW-8hB1c_000071,"bird chirping, tweeting",AV,False,True,False
0welW-8hB1c_000071,black capped chickadee calling,AV,False,True,False
0wzsE67O5tE_000230,playing acoustic guitar,AV,True,False,False
0wzsE67O5tE_000230,playing electric guitar,A,True,False,False
10Y5oGN2J30_000142,footsteps on snow,AV,False,False,False
10aF24rMeu0_000030,"engine accelerating, revving, vroom",A,False,False,False
10aF24rMeu0_000030,reversing beeps,V,False,False,False
10hGfv89L3g_000030,car passing by,AV,False,False,True
10hGfv89L3g_000030,"male speech, man speaking",AV,False,False,True
12C-RCb6UFw_000430,people crowd,A,False,False,False
12C-RCb6UFw_000430,"subway, metro, underground",AV,False,False,False
12C-RCb6UFw_000430,train wheels squealing,A,False,False,False
13Ij0Y-m7N0_000121,"male speech, man speaking",AV,False,False,True
13k0xa_vTFI_000022,blowtorch igniting,AV,False,False,False
14jcqHjMXcI_000000,"female speech, woman speaking",A,False,False,False
14jcqHjMXcI_000000,horse clip-clop,AV,False,False,False
14tRPoQA4q0_000004,airplane,V,False,False,False
14tRPoQA4q0_000004,baby laughter,AV,False,False,False
14tRPoQA4q0_000004,"female speech, woman speaking",AV,False,False,False
14tRPoQA4q0_000004,people giggling,A,False,False,False
15703UC_0b0_000138,airplane,AV,False,False,False
15703UC_0b0_000138,airplane flyby,AV,False,False,False
15703UC_0b0_000138,people cheering,A,False,False,False
15703UC_0b0_000138,people crowd,A,False,False,False
16CvcIXIjzQ_000332,mouse pattering,AV,False,False,False
16CvcIXIjzQ_000332,mouse squeaking,AV,False,False,False
17CpJxlwzNg_000030,"male speech, man speaking",A,False,False,False
17CpJxlwzNg_000030,pumping water,AV,False,False,False
17CpJxlwzNg_000030,sloshing water,AV,False,False,False
17CpJxlwzNg_000030,splashing water,AV,False,False,False
17K-oEuH1p0_000020,people crowd,A,False,False,False
17K-oEuH1p0_000020,playing bugle,AV,False,False,False
17K-oEuH1p0_000020,playing trumpet,AV,False,False,False
17K-oEuH1p0_000020,wind noise,A,False,False,False
17cwMjZ3MZs_000113,"engine accelerating, revving, vroom",A,False,False,False
17cwMjZ3MZs_000113,wind noise,A,False,False,False
17yDXvJTdeo_000603,lip smacking,AV,False,False,False
17yDXvJTdeo_000603,people eating,A,False,False,False
17yDXvJTdeo_000603,people slurping,A,False,False,False
18HRNQyo9mg_000025,cat meowing,AV,False,True,False
18HRNQyo9mg_000025,"male speech, man speaking",A,False,True,False
18HRNQyo9mg_000025,wind noise,A,False,True,False
18r-Vtspi8g_000030,sloshing water,AV,False,False,False
18r-Vtspi8g_000030,splashing water,AV,False,False,False
18r-Vtspi8g_000030,swimming,AV,False,False,False
18r-Vtspi8g_000030,wind noise,A,False,False,False
19_c58yNYVw_000010,people whistling,A,False,False,False
19_c58yNYVw_000010,sheep bleating,A,False,False,False
19_c58yNYVw_000010,thunder,AV,False,False,False
19_c58yNYVw_000010,wind noise,A,False,False,False
19r6_MQei4M_000119,"bird chirping, tweeting",A,False,False,False
19r6_MQei4M_000119,dinosaurs bellowing,AV,False,False,False
19r6_MQei4M_000119,wind rustling leaves,V,False,False,False
1B-RuZgSqf8_000030,sloshing water,A,False,False,False
1B-RuZgSqf8_000030,splashing water,AV,False,False,False
1B-RuZgSqf8_000030,spraying water,AV,False,False,False
1B0VJf7jRDg_000313,eating with cutlery,AV,False,False,False
1B0VJf7jRDg_000313,people eating,AV,False,False,False
1B0VJf7jRDg_000313,lip smacking,A,False,False,False
1B0VJf7jRDg_000313,people slurping,A,False,False,False
1BivKH8w7Fo_000037,people booing,A,False,False,False
1BivKH8w7Fo_000037,people cheering,A,False,False,False
1BivKH8w7Fo_000037,people crowd,A,False,False,False
1BivKH8w7Fo_000037,people screaming,A,False,False,False
1CRvPsMwqrc_000030,bird squawking,A,False,False,True
1CRvPsMwqrc_000030,duck quacking,A,False,False,True
1CRvPsMwqrc_000030,"male speech, man speaking",A,False,False,True
1CRvPsMwqrc_000030,people giggling,A,False,False,True
1CRvPsMwqrc_000030,"rowboat, canoe, kayak rowing",V,False,False,True
1CZ-bybGzu4_000030,"female speech, woman speaking",AV,False,False,False
1CZ-bybGzu4_000030,people battle cry,AV,False,False,False
1CZ-bybGzu4_000030,people crowd,AV,False,False,False
1CZ-bybGzu4_000030,people screaming,AV,False,False,False
1D6UsaTflJ8_000060,"bird chirping, tweeting",AV,False,False,True
1D6UsaTflJ8_000060,bird wings flapping,AV,False,False,True
1D6UsaTflJ8_000060,"male speech, man speaking",A,False,False,True
1EH6atYydBc_000090,sloshing water,AV,False,False,False
1EH6atYydBc_000090,underwater bubbling,AV,False,False,False
1ETrMAVZdY8_000030,pheasant crowing,AV,False,False,False
1ETrMAVZdY8_000030,"pigeon, dove cooing",AV,False,False,False
1EiNSiO0UvU_000000,cricket chirping,A,False,True,False
1F3_bvIT0ig_000000,"engine accelerating, revving, vroom",A,True,False,False
1F3_bvIT0ig_000000,playing drum kit,A,True,False,False
1F3_bvIT0ig_000000,"race car, auto racing",AV,True,False,False
1FWUnWVX5Xk_000159,baltimore oriole calling,AV,False,False,False
1FWUnWVX5Xk_000159,"bird chirping, tweeting",AV,False,False,False
1FWUnWVX5Xk_000159,wood thrush calling,AV,False,False,False
1FnA3w94zXI_000030,playing banjo,V,False,False,False
1FnA3w94zXI_000030,playing electric guitar,AV,False,False,False
1GI75yXlrTk_000029,car passing by,AV,False,False,False
1GI75yXlrTk_000029,driving motorcycle,AV,False,False,False
1GI75yXlrTk_000029,"engine accelerating, revving, vroom",AV,False,False,False
1GI75yXlrTk_000029,"female speech, woman speaking",AV,False,False,False
1GI75yXlrTk_000029,"male speech, man speaking",AV,False,False,False
1GI75yXlrTk_000029,people slapping,AV,False,False,False
1HUCwslugK8_000283,"male speech, man speaking",AV,False,False,False
1HUCwslugK8_000283,"playing marimba, xylophone",AV,False,False,False
1HswRpBt6mI_000083,orchestra,AV,False,False,False
1HswRpBt6mI_000083,playing tympani,AV,False,False,False
1HswRpBt6mI_000083,playing timpani,AV,False,False,False
1HswRpBt6mI_000083,"playing violin, fiddle",AV,False,False,False
1HswRpBt6mI_000083,singing choir,AV,False,False,False
1I9s8TxOlaU_000028,people belly laughing,A,True,False,False
1I9s8TxOlaU_000028,people eating,AV,True,False,False
1I9s8TxOlaU_000028,people eating noodle,AV,True,False,False
1I9s8TxOlaU_000028,people slurping,AV,True,False,False
1JSbmO1NQzk_000130,"bird chirping, tweeting",A,False,False,False
1JSbmO1NQzk_000130,cricket chirping,A,False,False,False
1JSbmO1NQzk_000130,wind rustling leaves,AV,False,False,False
1Jo_WQrPc1Q_000140,"male speech, man speaking",AV,False,False,False
1Jo_WQrPc1Q_000140,striking pool,AV,False,False,False
1JsIcP2nXMw_000108,coyote howling,AV,False,False,False
1JsIcP2nXMw_000108,fox barking,AV,False,False,False
1JsIcP2nXMw_000108,wind noise,A,False,False,False
1Kb6GNZClSM_000140,hail,AV,False,False,False
1Kb6GNZClSM_000140,tornado roaring,AV,False,False,False
1Kb6GNZClSM_000140,wind noise,AV,False,False,False
1KpqiBhyP7Q_000066,ferret dooking,AV,False,False,False
1MaEJRh2oGY_000034,"bird chirping, tweeting",A,False,False,False
1MaEJRh2oGY_000034,cheetah chirrup,AV,False,False,False
1MaEJRh2oGY_000034,cricket chirping,A,False,False,False
1MaEJRh2oGY_000089,"bird chirping, tweeting",A,False,False,False
1MaEJRh2oGY_000089,cheetah chirrup,AV,False,False,False
1MaEJRh2oGY_000089,warbler chirping,A,False,False,False
1MlgXBFnJl8_000044,car passing by,AV,False,False,False
1MlgXBFnJl8_000044,opening or closing car electric windows,A,False,False,False
1Ny5ZlcBlcQ_000030,"bird chirping, tweeting",A,False,False,True
1Ny5ZlcBlcQ_000030,"male speech, man speaking",AV,False,False,True
1Ny5ZlcBlcQ_000030,"rowboat, canoe, kayak rowing",V,False,False,True
1On2yNySbZ0_000210,"motorboat, speedboat acceleration",AV,False,False,False
1On2yNySbZ0_000210,sailing,AV,False,False,False
1On2yNySbZ0_000210,sea waves,AV,False,False,False
1On2yNySbZ0_000210,splashing water,AV,False,False,False
1On2yNySbZ0_000210,wind noise,A,False,False,False
1P9yEzO1Bic_000025,playing erhu,AV,False,False,False
1P9yEzO1Bic_000025,playing piano,AV,False,False,False
1PAb2MoavDc_000210,firing cannon,V,False,False,True
1PAb2MoavDc_000210,"fly, housefly buzzing",A,False,False,True
1PAb2MoavDc_000210,"male speech, man speaking",A,False,False,True
1PN-bfs2EhY_000030,child singing,AV,True,False,False
1PN-bfs2EhY_000030,female singing,A,True,False,False
1Qvce8w_Vds_000011,"female speech, woman speaking",AV,False,False,False
1Qvce8w_Vds_000011,"male speech, man speaking",AV,False,False,False
1Qvce8w_Vds_000011,people nose blowing,AV,False,False,False
1Qvce8w_Vds_000011,people sobbing,AV,False,False,False
1RwhRTe-OKk_000030,people crowd,V,False,False,False
1RwhRTe-OKk_000030,playing acoustic guitar,AV,False,False,False
1RwhRTe-OKk_000030,playing electric guitar,AV,False,False,False
1TAOyk0Xgss_000370,"male speech, man speaking",A,False,False,True
1TAOyk0Xgss_000370,vacuum cleaner cleaning floors,AV,False,False,True
1Uj_ulATth0_000360,"bird chirping, tweeting",AV,False,False,False
1Uj_ulATth0_000360,cricket chirping,A,False,False,False
1Uj_ulATth0_000360,mynah bird singing,A,False,False,False
1Uj_ulATth0_000360,stream burbling,AV,False,False,False
1Uj_ulATth0_000360,waterfall burbling,AV,False,False,False
1Uj_ulATth0_000360,wind noise,A,False,False,False
1Uj_ulATth0_000360,woodpecker pecking tree,A,False,False,False
1VHm2PacRWc_000020,bull bellowing,AV,False,False,False
1VHm2PacRWc_000020,cattle mooing,AV,False,False,False
1VHm2PacRWc_000020,"cattle, bovinae cowbell",AV,False,False,False
1VHm2PacRWc_000020,cow lowing,AV,False,False,False
1VHm2PacRWc_000020,"male speech, man speaking",A,False,False,False
1W-KLZJwXkc_000010,people cheering,AV,True,False,False
1W-KLZJwXkc_000010,people giggling,A,True,False,False
1W-KLZJwXkc_000010,people screaming,A,True,False,False
1W-KLZJwXkc_000010,tap dancing,AV,True,False,False
1W2FOzSXsxs_000030,child singing,AV,True,False,False
1W2FOzSXsxs_000030,female singing,AV,True,False,False
1W83RMliwv8_000049,"bird chirping, tweeting",AV,False,False,False
1W83RMliwv8_000049,bird squawking,A,False,False,False
1W83RMliwv8_000049,mynah bird singing,AV,False,False,False
1W83RMliwv8_000049,wind rustling leaves,AV,False,False,False
1WI9921OeRc_000570,bowling impact,AV,True,False,False
1WI9921OeRc_000570,"male speech, man speaking",AV,True,False,False
1WI9921OeRc_000570,people burping,AV,True,False,False
1WI9921OeRc_000570,striking bowling,AV,True,False,False
1WLMVX_Y2Pk_000018,elephant trumpeting,V,False,False,True
1WLMVX_Y2Pk_000018,"female speech, woman speaking",A,False,False,True
1WLMVX_Y2Pk_000018,"male speech, man speaking",A,False,False,True
1WLMVX_Y2Pk_000213,elephant trumpeting,V,False,False,False
1WLMVX_Y2Pk_000213,people crowd,A,False,False,False
1WLMVX_Y2Pk_000213,wind noise,A,False,False,False
1XO0SqsZhHU_000030,"engine accelerating, revving, vroom",V,False,False,False
1XO0SqsZhHU_000030,raining,AV,False,False,False
1XO0SqsZhHU_000030,thunder,A,False,False,False
1XO0SqsZhHU_000030,wind noise,AV,False,False,False
1XO0SqsZhHU_000030,wind rustling leaves,AV,False,False,False
1XxHC7eMNg8_000011,sharpen knife,V,False,False,False
1XxHC7eMNg8_000024,sharpen knife,V,False,False,False
1YxcifClvo0_000016,"bird chirping, tweeting",V,False,False,False
1YxcifClvo0_000016,bird wings flapping,AV,False,False,False
1YxcifClvo0_000016,"pigeon, dove cooing",AV,False,False,False
1ZXe1qg_xeg_000125,"male speech, man speaking",AV,False,True,True
1_JeO9Pg1aQ_000020,cricket chirping,AV,False,False,False
1_JeO9Pg1aQ_000020,"female speech, woman speaking",A,False,False,False
1cwReJkXLVo_000505,"engine accelerating, revving, vroom",A,False,False,False
1cwReJkXLVo_000505,"race car, auto racing",AV,False,False,False
1e0_4dwF9A4_000030,bird squawking,AV,False,False,False
1e0_4dwF9A4_000030,lions roaring,AV,False,False,False
1eP5LSjyge0_000220,cutting hair with electric trimmers,AV,False,False,False
1fDGejVDAHU_000000,chainsawing trees,AV,False,False,False
1fDGejVDAHU_000000,footsteps on snow,A,False,False,False
1garMoYilAY_000030,children shouting,A,False,False,True
1garMoYilAY_000030,"female speech, woman speaking",A,False,False,True
1garMoYilAY_000030,people belly laughing,A,False,False,True
1garMoYilAY_000030,people cheering,A,False,False,True
1garMoYilAY_000030,people clapping,A,False,False,True
1garMoYilAY_000030,people crowd,A,False,False,True
1hIg-Lsvc7Q_000030,car passing by,V,False,False,False
1hIg-Lsvc7Q_000030,"engine accelerating, revving, vroom",AV,False,False,False
1hJnxzlxnQs_000030,car passing by,AV,True,False,False
1hJnxzlxnQs_000030,"engine accelerating, revving, vroom",AV,True,False,False
1hJnxzlxnQs_000030,"race car, auto racing",AV,True,False,False
1hJnxzlxnQs_000030,skidding,AV,True,False,False
1hba9jmspEQ_000030,"female speech, woman speaking",A,False,False,True
1hsOUPwn21E_000083,bird squawking,AV,False,False,False
1hsOUPwn21E_000083,bird wings flapping,V,False,False,False
1hsOUPwn21E_000083,eagle screaming,AV,False,False,False
1hwkxJOl1PY_000020,"alligators, crocodiles hissing",V,False,False,True
1hwkxJOl1PY_000020,lions growling,V,False,False,True
1hwkxJOl1PY_000020,"male speech, man speaking",A,False,False,True
1hwkxJOl1PY_000020,wind noise,A,False,False,True
1hwkxJOl1PY_000020,zebra braying,AV,False,False,True
1k0R3npPdKI_000252,eletric blender running,AV,False,False,True
1k0R3npPdKI_000252,"male speech, man speaking",A,False,False,True
1kV-NUwWfSc_000063,"bird chirping, tweeting",AV,False,False,True
1kV-NUwWfSc_000063,bird squawking,AV,False,False,True
1kV-NUwWfSc_000063,"female speech, woman speaking",A,False,False,True
1kiR-BU9Fik_000071,"female speech, woman speaking",AV,False,False,False
1kiR-BU9Fik_000071,lip smacking,AV,False,False,False
1kiR-BU9Fik_000071,people whispering,AV,False,False,False
1lLobOtsIFA_000030,"child speech, kid speaking",AV,False,False,False
1lLobOtsIFA_000030,children shouting,AV,False,False,False
1lLobOtsIFA_000030,splashing water,AV,False,False,False
1lLobOtsIFA_000030,spraying water,AV,False,False,False
1mMqLP36sCQ_000245,"male speech, man speaking",A,False,False,True
1mMqLP36sCQ_000245,striking pool,AV,False,False,True
1ma4b_TsEVA_000320,car passing by,A,False,False,False
1ma4b_TsEVA_000320,chopping food,A,False,False,False
1ma4b_TsEVA_000320,"vehicle horn, car horn, honking",A,False,False,False
1nNXaI04SEg_000030,lip smacking,A,False,True,False
1nNXaI04SEg_000030,people eating,A,False,True,False
1nNXaI04SEg_000030,people eating apple,A,False,True,False
1n_s2Gb5R1Q_000030,car engine idling,A,False,False,False
1n_s2Gb5R1Q_000030,"engine accelerating, revving, vroom",A,False,False,False
1n_s2Gb5R1Q_000030,reversing beeps,A,False,False,False
1obzCbmFpa8_000410,baby babbling,AV,False,False,False
1obzCbmFpa8_000410,people babbling,AV,False,False,False
1obzCbmFpa8_000410,baby laughter,AV,False,False,False
1obzCbmFpa8_000410,people giggling,AV,False,False,False
1p3NSKpuJDs_000144,child singing,AV,True,False,False
1p3NSKpuJDs_000144,female singing,AV,True,False,False
1p3NSKpuJDs_000144,people clapping,AV,True,False,False
1p3NSKpuJDs_000144,playing drum kit,A,True,False,False
1p3NSKpuJDs_000144,playing electronic organ,AV,True,False,False
1p3NSKpuJDs_000144,playing synthesizer,AV,True,False,False
1pViEqMXJH0_000030,printer printing,AV,False,False,False
1rtXsGC-q3Q_000030,driving motorcycle,AV,False,False,False
1rtXsGC-q3Q_000030,"engine accelerating, revving, vroom",AV,False,False,False
1tiz4gWXVGI_000608,"bird chirping, tweeting",A,False,False,False
1tiz4gWXVGI_000608,bird wings flapping,A,False,False,False
1tiz4gWXVGI_000608,wind rustling leaves,AV,False,False,False
1tjJmArxVBM_000030,car engine starting,A,False,False,False
1tjJmArxVBM_000030,hammering nails,A,False,False,False
1tjJmArxVBM_000030,running electric fan,A,False,False,False
1tjJmArxVBM_000030,wind noise,A,False,False,False
1tobDIRRV0A_000030,bird squawking,AV,False,True,True
1tobDIRRV0A_000030,crow cawing,AV,False,True,True
1tobDIRRV0A_000030,"female speech, woman speaking",A,False,True,True
1uCzQCdCC1U_000170,car passing by,AV,False,False,True
1uCzQCdCC1U_000170,"engine accelerating, revving, vroom",AV,False,False,True
1uCzQCdCC1U_000170,fire truck siren,A,False,False,True
1uCzQCdCC1U_000170,"male speech, man speaking",AV,False,False,True
1uCzQCdCC1U_000170,"race car, auto racing",AV,False,False,True
1uCzQCdCC1U_000170,skidding,AV,False,False,True
1vByeH2oiHU_000260,firing cannon,AV,False,False,True
1vByeH2oiHU_000260,"male speech, man speaking",A,False,False,True
1vByeH2oiHU_000260,missile launch,AV,False,False,True
1vByeH2oiHU_000260,people screaming,AV,False,False,True
1vy-ZxTMQf4_000377,people battle cry,AV,False,False,False
1vy-ZxTMQf4_000377,people crowd,AV,False,False,False
1vy-ZxTMQf4_000377,people marching,AV,False,False,False
1vy-ZxTMQf4_000377,playing bass drum,AV,False,False,False
1vy-ZxTMQf4_000377,playing cymbal,AV,False,False,False
1vy-ZxTMQf4_000377,playing snare drum,AV,False,False,False
1vy-ZxTMQf4_000377,rapping,AV,False,False,False
1woaZGPrY9g_000002,car passing by,AV,False,False,False
1woaZGPrY9g_000002,"engine accelerating, revving, vroom",AV,False,False,False
1woaZGPrY9g_000002,people crowd,V,False,False,False
1woaZGPrY9g_000002,"race car, auto racing",AV,False,False,False
1woaZGPrY9g_000002,wind rustling leaves,AV,False,False,False
1xyVkQJ8A54_000000,snake hissing,A,False,True,False
1yKGjTOk7NY_000030,child singing,AV,False,False,False
1yKGjTOk7NY_000030,female singing,AV,False,False,False
1yKGjTOk7NY_000030,"female speech, woman speaking",A,False,False,False
1yKGjTOk7NY_000030,male singing,A,False,False,False
1yKGjTOk7NY_000030,playing harp,A,False,False,False
1yWGmdevTuM_000030,playing didgeridoo,AV,False,False,False
1yWGmdevTuM_000030,wind rustling leaves,V,False,False,False
1z19uJK6SB0_000076,playing djembe,AV,False,False,False
1zIoNTdug0U_000000,"male speech, man speaking",A,False,False,True
1zIoNTdug0U_000000,people running,AV,False,False,True
1zIoNTdug0U_000000,wind noise,A,False,False,True
1zQtgRqPHZU_000024,running electric fan,AV,False,False,False
1zQtgRqPHZU_000024,wind noise,A,False,False,False
20Nlj7Cz4E0_000030,male singing,AV,False,False,False
20Nlj7Cz4E0_000030,"male speech, man speaking",AV,False,False,False
23J1LFGj910_000064,electric grinder grinding,AV,False,False,False
23J1LFGj910_000064,planing timber,AV,False,False,False
24FO7pGNJKU_000030,fox barking,AV,False,False,True
24FO7pGNJKU_000030,people whispering,AV,False,False,True
25AuI5wE_FM_000004,electric grinder grinding,AV,False,False,False
25AuI5wE_FM_000004,lathe spinning,AV,False,False,False
25PvbXDbZO8_000035,otter growling,AV,False,False,True
25PvbXDbZO8_000035,people whispering,A,False,False,True
26dqZUTv5os_000175,forging swords,AV,False,False,False
26dqZUTv5os_000175,sharpen knife,AV,False,False,False
26dqZUTv5os_000175,splashing water,AV,False,False,False
28Ih0rDx-Y4_000310,"railroad car, train wagon",AV,False,False,False
28Ih0rDx-Y4_000310,train horning,AV,False,False,False
28Ih0rDx-Y4_000310,train whistling,AV,False,False,False
28p0DrP3KgI_000021,"male speech, man speaking",A,False,False,False
28p0DrP3KgI_000021,planing timber,AV,False,False,False
29MZ0dwOBOM_000112,"engine accelerating, revving, vroom",AV,False,False,False
29MZ0dwOBOM_000112,lawn mowing,AV,False,False,False
29dG2jHRuXI_000037,orchestra,AV,False,False,False
29dG2jHRuXI_000037,people crowd,AV,False,False,False
29dG2jHRuXI_000037,people marching,AV,False,False,False
29dG2jHRuXI_000037,playing bass drum,A,False,False,False
29dG2jHRuXI_000037,playing cymbal,A,False,False,False
29dG2jHRuXI_000037,playing french horn,A,False,False,False
29dG2jHRuXI_000037,playing snare drum,A,False,False,False
29dG2jHRuXI_000037,playing trumpet,A,False,False,False
2A63oYgod8Y_000560,cap gun shooting,A,False,False,True
2A63oYgod8Y_000560,"male speech, man speaking",A,False,False,True
2ATRc7EonvI_000030,car passing by,AV,False,False,False
2ATRc7EonvI_000030,"engine accelerating, revving, vroom",A,False,False,False
2ATRc7EonvI_000030,"male speech, man speaking",A,False,False,False
2ATRc7EonvI_000030,stream burbling,AV,False,False,False
2ATRc7EonvI_000030,wind noise,A,False,False,False
2B-xGbzOjYY_000030,"female speech, woman speaking",AV,False,False,False
2B-xGbzOjYY_000030,playing mandolin,AV,False,False,False
2BbBEozEiak_000186,"female speech, woman speaking",A,True,False,False
2BbBEozEiak_000186,mouse clicking,A,True,False,False
2BbBEozEiak_000186,typing on computer keyboard,A,True,False,False
2D2AJ6Dg0-U_000162,"male speech, man speaking",A,False,False,True
2D2AJ6Dg0-U_000162,people giggling,A,False,False,True
2D2AJ6Dg0-U_000162,playing volleyball,AV,False,False,True
2D7jgszuoKA_000492,"child speech, kid speaking",AV,False,False,False
2D7jgszuoKA_000492,"male speech, man speaking",AV,False,False,False
2D7jgszuoKA_000492,sloshing water,AV,False,False,False
2D7jgszuoKA_000492,stream burbling,AV,False,False,False
2Dr7gDL46NU_000050,"female speech, woman speaking",A,False,False,True
2Dr7gDL46NU_000050,opening or closing drawers,AV,False,False,True
2EYGJpU7juM_000130,playing bass drum,V,False,False,False
2EYGJpU7juM_000130,playing timpani,AV,False,False,False
2EYGJpU7juM_000130,playing tympani,AV,False,False,False
2FJWwHQcXBk_000480,"male speech, man speaking",A,False,False,True
2FJWwHQcXBk_000480,people sniggering,A,False,False,True
2Fbt9QiLWWc_000370,car engine starting,V,False,False,True
2Fbt9QiLWWc_000370,chicken clucking,AV,False,False,True
2Fbt9QiLWWc_000370,"male speech, man speaking",A,False,False,True
2FtVHJ91gDc_000045,car engine starting,V,False,False,True
2FtVHJ91gDc_000045,"male speech, man speaking",A,False,False,True
2FtVHJ91gDc_000045,playing darts,AV,False,False,True
2GGNgvdRcAs_000060,playing lacrosse,V,False,False,False
2Hjy0TDdpNI_000019,"male speech, man speaking",AV,False,False,True
2Hjy0TDdpNI_000019,thunder,A,False,False,True
2Hjy0TDdpNI_000019,tornado roaring,A,False,False,True
2Hjy0TDdpNI_000019,wind noise,A,False,False,True
2Hjy0TDdpNI_000019,wind rustling leaves,AV,False,False,True
2Jpg_KvJWL0_000030,driving buses,V,False,False,False
2Jpg_KvJWL0_000030,"engine accelerating, revving, vroom",AV,False,False,False
2Jpg_KvJWL0_000030,reversing beeps,AV,False,False,False
2JpvRGz5Dq0_000001,"bird chirping, tweeting",AV,False,False,False
2JpvRGz5Dq0_000001,snake rattling,AV,False,False,False
2JpvRGz5Dq0_000001,wind noise,A,False,False,False
2K_kjDyISPg_000283,cupboard opening or closing,V,False,False,False
2LMxs_P1EhY_000100,helicopter,AV,False,False,False
2LMxs_P1EhY_000100,machine gun shooting,AV,False,False,False
2M9isBM1ChU_000108,"female speech, woman speaking",AV,False,False,False
2M9isBM1ChU_000108,people nose blowing,AV,False,False,False
